"ID"	"Xcoord"	"ycoord"	"V1"	"V2"	"V3"	"v4"	"V5"
3122	794178	147941	27.479492	31.14385	1.963072	1.215406	405.025787
3123	698631	100033	27.748138	31.197401	1.993323	1.734761	405.222198
3124	796414	153617	27.552095	31.187702	2.042346	1.366952	405.443146
3125	555337	240110	27.137724	30.925997	2.008193	1.26332	405.06604
3126	601954	143959	27.424747	30.662359	1.947572	1.257341	404.940765
3127	599662	189733	26.870867	29.966455	1.85975	0.645599	405.319
3128	607377	196306	26.280155	29.184504	1.759261	0.303071	405.512482
3129	774388	208338	25.954504	28.60071	1.580237	0.454573	405.358643
3130	535865	139520	25.923658	28.099836	1.391255	0.045285	405.713165
3131	469501	110485	25.238945	27.802235	1.294661	-0.587459	405.025879
3132	462417	187702	24.891064	27.387629	1.027478	-0.718413	404.786957
3133	716770	208976	24.734734	27.05835	0.792696	-1.189118	404.829803
3134	697476	154882	24.312704	26.738264	0.595028	-1.671597	405.922363
3135	746195	119271	24.194546	26.448004	0.364996	-1.981496	406.095612
3136	690459	188658	23.702703	26.056658	0.064605	-2.230115	404.901794
3137	552542	213102	23.359892	25.718988	-0.178052	-2.108597	404.599396
3138	482881	85329	23.097736	25.37504	-0.303058	-2.31032	405.101959
3139	525880	287627	22.921801	25.004076	-0.467461	-2.261844	404.895813
3140	716902	257583	22.831728	24.780155	-0.488062	-1.861867	403.97345
3141	479170	171074	22.557856	24.626181	-0.497797	-1.272716	404.726013
3142	594026	212315	22.172705	24.345987	-0.717438	-1.506206	404.197754
3143	444366	131307	21.982359	24.16852	-1.009658	-1.75867	404.217834
3144	565648	250410	22.006155	23.811199	-1.357405	-1.869623	404.886169
3145	770720	105843	21.601395	23.49638	-1.661453	-2.096191	404.548584
3146	780841	112041	21.296473	23.238838	-1.900164	-1.960001	405.226929
3147	685983	293259	21.055761	22.987701	-2.046001	-2.220726	405.178223
3148	567310	258913	20.973389	22.692825	-2.300083	-3.015846	405.97049
3149	693631	134838	20.830112	22.41967	-2.541807	-3.250724	406.38208
3150	515358	227238	20.620396	22.143356	-2.756228	-3.374852	406.81723
3151	463463	289018	20.190872	21.943132	-3.054324	-3.385294	407.110382
3152	578300	213549	19.401918	21.78573	-3.303245	-3.450173	406.843445
3153	478226	138565	19.498249	21.528641	-3.601327	-4.020289	406.616425
3154	578453	234192	19.724388	21.167685	-3.754264	-4.168014	407.007935
3155	730339	195536	19.55513	21.045746	-3.892334	-4.379871	407.085571
3156	578977	103075	19.340326	20.756489	-4.082184	-4.598082	406.472748
3157	515630	267446	18.66733	20.466225	-4.450768	-4.975788	406.549225
3158	570890	181876	18.359358	20.27832	-4.730293	-4.962879	407.109863
3159	502506	298441	17.949644	20.063347	-4.901237	-5.186438	407.027374
3160	746392	299594	17.832577	19.909231	-5.050191	-5.461284	405.164551
3161	702821	183413	17.628771	19.735941	-5.248131	-5.724374	405.166718
3162	797888	174564	17.479395	19.556833	-5.456259	-5.864593	405.491699
3163	603145	272122	17.412081	19.317486	-5.673959	-6.265193	405.11554
3164	754491	174936	17.320442	19.085835	-5.862668	-6.193825	404.675873
3165	614746	210012	16.829252	18.905626	-6.096427	-6.256163	405.132233
3166	425025	118914	16.310314	18.740166	-6.243238	-6.183213	405.079956
3167	690934	134608	16.49502	18.600836	-6.321863	-6.322663	403.636719
3168	403347	239505	16.744982	18.384533	-6.378208	-6.205918	403.97702
3169	403998	124327	16.762796	18.166992	-6.358078	-6.27662	403.97525
3170	449304	84061	16.970823	18.015444	-6.248433	-6.202529	403.792206
3171	637389	186511	17.118023	17.821625	-6.06313	-5.857865	403.545105
3172	417310	94747	17.333065	17.702427	-5.803682	-5.50109	403.169373
3173	659398	162815	17.250029	17.544888	-5.524868	-5.18637	404.861725
3174	472210	106543	17.328882	17.448092	-5.176606	-4.684486	403.927673
3175	520443	199445	17.486021	17.33499	-4.800946	-4.310785	403.010803
3176	671744	212998	17.622711	17.145855	-4.415488	-3.252572	402.759277
3177	736663	222600	18.002941	17.13468	-3.914579	-2.458933	403.855865
3178	641748	193449	18.69405	17.414129	-3.317282	-1.811742	403.040863
3179	562515	195857	19.046148	17.902514	-2.84945	-2.26554	403.644409
3180	702792	251444	19.362997	18.321663	-2.495503	-1.627703	404.101837
3181	408823	221682	19.815737	18.764915	-2.154978	-1.332434	402.846283
3182	760355	245741	20.161974	18.968666	-1.894043	-1.302398	402.933594
3183	691901	198211	20.42581	19.258278	-1.618896	-0.715275	402.719574
3184	679683	197567	20.665771	19.529104	-1.406477	-0.686115	402.894928
3185	497755	88479	20.838043	19.717983	-1.066991	-0.346663	402.936127
3186	436340	290860	21.139631	20.00852	-0.802819	-0.173374	402.383972
3187	516293	266420	21.248421	20.272564	-0.599638	-0.20086	403.281128
3188	576017	253631	21.325769	20.574865	-0.533328	0.186472	404.676056
3189	639483	157879	21.748581	20.855127	-0.418031	0.578625	404.410706
3190	536942	275656	21.983566	21.140339	-0.212453	0.751179	403.634247
3191	497926	240843	22.21682	21.395536	0.059934	1.396621	403.339722
3192	588248	120038	22.806385	21.690754	0.228578	1.254037	402.863098
3193	589291	277677	22.72357	21.905472	0.437812	0.937341	402.238647
3194	616499	277236	22.701105	22.210299	0.516046	1.312971	403.050323
3195	590118	140730	22.746344	22.320824	0.648716	1.374886	402.715149
3196	689218	189791	23.049891	22.664278	0.825195	1.630519	402.443176
3197	616510	143793	23.193922	22.975506	0.920393	2.089339	403.379181
3198	599606	123622	23.321306	23.094744	1.234846	1.538406	403.96701
3199	754294	284788	23.622883	23.378986	1.422375	2.14502	404.886688
3200	411417	204938	24.038626	23.607109	1.537126	2.536968	405.419891
3201	722203	232106	23.932014	23.662876	1.375772	1.37596	404.697723
3202	660288	239312	23.381302	23.661224	1.488616	1.323617	404.564331
3203	580947	152301	23.398033	23.912346	1.315581	0.742137	404.681122
3204	583956	280881	23.348225	23.877476	1.292344	0.936064	405.567078
3205	520224	252695	23.187279	24.059355	1.225029	0.974149	405.956909
3206	547072	243689	23.123575	24.184956	1.044854	0.742619	405.09726
3207	437692	198140	23.314589	24.291588	0.973498	0.79312	405.209381
3208	606933	84463	23.762043	24.500681	0.948174	1.206821	404.741455
3209	686677	123305	24.084904	24.719999	1.002493	1.07398	404.777435
3210	742831	125964	23.691593	24.843319	1.023494	0.957747	404.763123
3211	745965	210393	24.019295	25.024313	0.870757	0.998434	404.696472
3212	712660	89234	24.202772	25.127327	0.91961	1.148704	405.205048
3213	515474	90288	24.193695	25.308645	1.025436	1.427757	404.758667
3214	782315	204928	24.268776	25.474257	1.022285	1.026952	405.296234
3215	551152	263702	24.437651	25.633688	1.180529	1.560345	406.001343
3216	507591	106097	24.406624	25.875948	1.301712	1.261327	406.658936
3217	544428	82939	24.163086	26.033094	1.211539	0.703051	406.590057
3218	574874	296379	24.318445	26.135822	1.152077	0.964543	406.350525
3219	637941	200255	24.374933	26.280745	1.047414	0.591275	406.812714
3220	500588	167751	24.345051	26.429863	1.029524	0.671489	405.046967
3221	771868	103618	24.503458	26.453266	1.101148	1.042708	403.176331
3222	482686	150144	24.402843	26.282663	1.128708	0.534969	406.778259
3223	534694	234215	23.879328	25.846443	1.058055	0.079337	406.681671
3224	510643	79730	23.699242	25.409412	1.00934	0.145831	406.690582
3225	659106	258824	23.679211	25.088221	0.946011	-0.219613	405.392792
3226	704888	259331	23.654205	24.811331	0.99476	0.042066	406.862091
3227	440777	203374	23.445026	24.604122	1.004782	-0.11675	407.162354
3228	663740	292998	22.809111	24.379797	0.925162	0.108682	404.777222
3229	682589	291766	22.632189	24.069233	0.495674	-0.53544	403.309906
3230	576116	124049	22.282175	23.871956	0.239735	-1.644378	404.256989
3231	420371	114678	21.642857	23.646881	-0.213532	-1.029297	405.365967
3232	595032	128376	21.464878	23.346596	-0.749023	-1.068157	404.442291
3233	718757	147514	21.356514	23.057095	-1.374983	-2.438289	403.559998
3234	535794	251637	21.119942	22.866205	-1.966082	-2.65776	405.351288
3235	641965	242572	20.34296	22.57184	-2.541169	-3.313107	405.623505
3236	681146	242931	19.941845	22.345854	-2.885456	-3.773825	403.038208
3237	621259	175048	19.570631	22.066042	-3.170132	-4.836221	404.700775
3238	445508	254458	19.610914	21.875221	-3.337141	-3.651316	404.682922
3239	637881	275271	20.098621	21.691809	-3.497167	-3.562659	405.146301
3240	616667	143274	20.057886	21.402124	-3.659449	-4.130422	406.110413
3241	612523	151341	19.140461	21.267328	-3.960892	-3.005984	406.730499
3242	504005	262772	19.015591	20.959524	-4.198163	-3.842069	406.795471
3243	459286	150190	18.53536	20.775345	-4.284929	-4.355804	406.439667
3244	595646	196868	18.118855	20.603819	-4.339962	-4.502239	404.911316
3245	438878	98691	18.032373	20.532146	-4.347117	-3.61742	405.999146
3246	614805	192559	18.245491	20.390211	-4.254031	-2.029989	406.175873
3247	661981	278396	18.637354	20.174164	-3.890341	-2.055539	406.632935
3248	545344	222529	18.82703	20.07592	-3.465635	-1.812096	406.587769
3249	700535	278003	18.944784	19.908039	-3.137122	-1.548891	406.063049
3250	426149	172901	18.729555	19.796062	-2.864661	-1.557475	405.715302
3251	500507	89358	18.870146	19.594767	-2.633454	-1.499375	405.893066
3252	400217	275017	18.617878	19.549452	-2.436153	-1.184048	405.949707
3253	446871	188042	18.498859	19.488634	-2.249018	-1.095862	405.873718
3254	643784	225666	18.529177	19.319	-2.154535	-1.004769	406.495605
3255	674896	298337	18.714787	19.255024	-1.961363	-0.934201	406.807312
3256	513135	227925	18.566996	19.122795	-1.807802	-0.853937	407.042175
3257	416189	186408	18.652088	18.94533	-1.73714	-0.934576	407.363312
3258	506350	181993	18.69668	18.830305	-1.739542	-0.987038	406.040985
3259	748235	137568	18.432652	18.747883	-1.701405	-1.331208	406.351746
3260	709911	130599	18.273205	18.709507	-1.606547	-1.426099	406.537689
3261	590942	177269	18.187281	18.545376	-1.566861	-1.518774	406.504578
3262	762984	126542	18.118357	18.452002	-1.534958	-1.131086	405.140442
3263	462565	196224	18.242699	18.401497	-1.45296	-0.820131	404.076294
3264	524200	137706	18.431459	18.187443	-1.403445	-1.102982	403.304657
3265	728347	270618	18.458176	18.093481	-1.289197	-0.967824	405.499115
3266	540412	102616	18.462629	18.05353	-1.143521	-0.830027	404.70813
3267	713853	84369	18.630745	18.005207	-0.983733	-0.451995	403.47287
3268	605708	80582	18.707666	17.882994	-0.899505	-0.451808	403.28833
3269	434164	178941	18.594692	17.833866	-0.721478	-0.288759	403.122833
3270	621263	209117	18.668354	17.801594	-0.54118	-0.182924	404.996124
3271	615664	89678	18.686359	17.694267	-0.365842	0.035593	405.111115
3272	415410	170642	18.650043	17.673027	-0.166555	0.318462	402.914368
3273	622364	295011	18.981596	17.656487	0.054267	0.916453	402.759888
3274	538089	276106	19.633823	17.906158	0.439311	1.560819	404.683563
3275	478985	217560	20.391659	18.489899	0.877231	1.973309	404.996399
3276	702306	235497	21.019445	19.040392	1.310825	2.153059	405.029297
3277	558521	231235	21.441069	19.465147	1.713261	2.412025	403.579681
3278	751229	124951	21.842093	19.807526	2.172886	2.979435	402.976929
3279	604593	154911	22.17238	20.182884	2.541345	2.934655	403.420105
3280	737211	75473	22.431299	20.50239	2.841348	3.242102	403.515167
3281	753540	257119	22.864275	20.819807	3.173357	4.118905	403.128906
3282	668674	200141	23.277042	21.104084	3.545989	4.339764	403.68042
3283	434044	106866	23.508335	21.359016	3.906102	4.884908	404.440765
3284	578556	87655	23.823174	21.731325	4.295785	5.244288	405.100342
3285	447205	268375	24.207268	22.070162	4.646249	5.030964	404.812225
3286	620937	92329	24.284208	22.401424	4.806539	5.006081	404.735596
3287	459341	275070	24.401838	22.588514	4.957213	5.01102	404.17688
3288	433152	232038	24.628309	23.015909	5.07515	5.560286	403.773132
3289	485317	259076	25.133221	23.230593	5.342314	6.08952	402.884674
3290	484476	234826	25.414585	23.661234	5.641164	6.155055	403.49292
3291	564711	269182	25.551638	23.864803	5.774306	6.208019	403.946777
3292	470844	192093	25.82461	24.155489	5.976608	6.708979	405.040466
3293	479093	186928	26.19709	24.35372	6.272694	6.843574	405.728119
3294	440365	244813	26.347252	24.720333	6.518201	6.950599	405.758606
3295	566772	178872	26.537718	24.976704	6.661457	7.163557	404.037567
3296	633873	129613	27.041384	25.309855	6.979992	7.488787	404.839081
3297	560345	143580	27.193167	25.601683	7.173965	7.920047	404.749054
3298	799256	271566	27.709826	26.007662	7.437904	8.19314	404.059326
3299	501024	226408	27.798742	26.220919	7.633278	7.894395	404.925995
3300	509723	113736	27.895746	26.614605	7.758965	8.061081	405.622375
3301	575879	195994	28.137922	26.90696	7.863701	7.896984	405.523163
3302	437127	184502	28.299267	27.230486	7.94479	8.255338	406.832489
3303	486482	267225	28.704237	27.523489	8.127987	8.401265	406.015045
3304	605832	290703	28.744011	27.622194	8.101347	7.704629	406.093475
3305	415558	86538	28.604748	27.84635	7.965781	7.796404	405.51059
3306	701963	204860	28.832369	28.125893	8.011921	8.314706	404.527313
3307	579842	209162	29.09186	28.319784	8.132278	8.262139	404.39856
3308	741846	201345	29.147608	28.624454	8.16115	8.54155	404.860931
3309	726882	244655	29.260963	28.811087	8.198913	8.322504	405.628601
3310	710327	112845	29.167969	29.064756	8.199606	8.107574	405.992554
3311	753817	154047	29.168066	29.227835	8.107462	7.865609	406.448029
3312	441959	93974	29.287621	29.43545	8.056686	8.146178	406.316895
3313	734288	245146	29.47994	29.659674	8.043622	8.272665	405.695221
3314	672153	160313	29.903708	29.803627	8.112877	8.684065	406.039856
3315	405433	88231	30.068621	30.025221	8.196919	8.147728	406.635956
3316	743983	250647	29.99427	30.306129	8.203256	7.907868	405.571594
3317	571194	290961	29.965706	30.334099	8.016982	7.859392	404.988403
3318	489748	102277	29.638996	30.126823	7.94345	7.915363	404.017212
3319	568130	199452	29.389547	29.931034	7.825212	7.316575	404.694946
3320	502834	154964	28.963362	29.436268	7.656682	7.070012	404.924652
3321	424701	227710	28.61788	29.139534	7.490507	6.895474	403.789093
3322	716158	153254	28.2918	28.834608	7.25741	6.12115	403.840424
3323	526574	247101	27.925562	28.516804	6.948528	5.885489	404.557037
3324	719426	99407	27.794825	28.307709	6.784129	5.701762	404.75235
3325	693976	108525	27.503798	28.074236	6.568201	5.890097	405.996765
3326	567078	98144	27.303642	27.85112	6.342478	5.446181	405.372498
3327	457411	227395	27.056927	27.549215	6.134143	5.136028	405.110107
3328	718372	163618	26.78829	27.309792	5.925969	5.24141	403.867645
3329	746837	288879	26.813942	27.087255	5.733529	5.651685	404.013397
3330	720862	218864	26.454443	26.838982	5.532982	4.907766	404.376648
3331	462595	236126	26.213142	26.661991	5.357742	4.901637	404.824432
3332	620805	182242	26.130882	26.398113	5.213186	4.423652	404.830475
3333	753722	185990	25.806555	26.224888	5.063874	3.743675	405.192627
3334	783258	276063	25.675468	26.049107	4.91446	4.218642	405.792572
3335	452085	91869	25.586004	25.831358	4.847774	4.110217	406.424561
3336	575658	95787	25.33956	25.757517	4.74682	3.473241	404.287018
3337	575555	276906	25.358841	25.506245	4.567616	3.847049	405.305176
3338	619671	285785	25.158838	25.316395	4.416447	3.905643	406.523468
3339	671208	166135	25.071289	25.156889	4.361934	3.695616	407.153564
3340	667055	253050	24.990364	24.990961	4.183401	3.936864	406.58493
3341	533062	124255	24.79813	24.783379	4.084728	3.993056	405.817902
3342	562202	166655	24.591621	24.584042	3.981508	3.475421	405.707001
3343	439070	247285	24.516165	24.449549	3.821942	3.632619	406.095795
3344	407036	81745	24.370285	24.265423	3.666639	3.402916	406.134979
3345	771751	290187	24.137281	24.105923	3.558168	3.221084	406.172791
3346	776679	103079	23.821301	23.922102	3.444489	2.955708	406.714539
3347	565487	289812	23.77313	23.716206	3.272438	2.924947	407.000122
3348	434833	203416	23.537176	23.579639	3.111379	2.969979	406.432617
3349	651453	292427	23.37207	23.455498	3.022444	2.510447	404.968292
3350	612830	91126	23.378918	23.294825	2.885907	2.646098	405.185669
3351	503436	127240	23.175798	23.107922	2.739678	2.698986	405.485229
3352	571977	199574	22.924013	22.956694	2.607254	2.451761	405.789032
3353	770146	134662	22.774822	22.79809	2.553081	2.550986	406.360687
3354	799915	214258	22.602789	22.687597	2.470862	2.595697	406.82077
3355	422436	96874	22.445948	22.544893	2.370912	2.295422	406.098389
3356	430283	180248	22.320784	22.406013	2.313224	1.948209	405.282684
3357	439101	185137	22.229254	22.245537	2.239502	2.255411	405.794952
3358	511044	171624	22.116444	22.16366	2.144969	2.069018	406.792938
3359	497711	213705	21.952892	22.063761	2.060808	2.216541	406.404755
3360	447743	257186	22.076155	21.888536	2.054182	2.452973	405.721344
3361	433272	289352	22.530006	21.849569	2.341121	2.453114	405.180145
3362	419638	260344	22.779745	21.816423	2.754054	2.891306	404.092651
3363	719240	289837	22.845833	21.851921	3.152049	3.098786	403.903259
3364	562997	238236	22.913895	21.740873	3.420141	3.236496	402.932434
3365	536024	281598	22.902843	21.656261	3.703307	3.365575	406.03537
3366	648579	176212	22.799572	21.591995	3.880127	3.284072	405.312378
3367	770521	282005	22.740705	21.453653	3.969738	3.313113	404.207947
3368	525100	225749	22.735149	21.453697	4.122104	3.386584	404.999054
3369	663632	273193	22.722309	21.369305	4.174833	3.346226	404.89267
3370	431650	197545	22.677547	21.256239	4.198424	3.396797	403.934723
3371	403912	221431	22.597151	21.152918	4.267442	3.49828	404.746277
3372	592888	103679	22.676729	21.149374	4.341774	3.484296	405.033081
3373	703319	151199	22.721645	21.069925	4.390254	3.604543	404.312714
3374	558876	290842	22.683252	21.093744	4.475944	3.610817	405.341705
3375	516048	105059	22.715429	20.987288	4.540891	3.650232	406.196899
3376	447277	112603	22.772575	20.951551	4.613843	3.756603	406.516113
3377	542445	136108	22.635086	20.787985	4.633385	3.678846	405.938477
3378	433023	86385	22.741096	20.757324	4.694461	4.204113	406.091919
3379	449518	107736	22.857689	20.739559	4.821016	4.199395	406.250092
3380	472974	285755	22.812397	20.637394	4.876936	4.056164	406.30014
3381	547186	291551	22.794804	20.558947	4.921757	4.176977	405.81662
3382	738352	198666	22.844641	20.532129	4.984108	4.406006	406.140991
3383	618203	119000	22.876732	20.552536	5.088044	4.61369	406.639343
3384	418310	241006	22.719431	20.503668	5.158493	4.539307	407.091339
3385	650172	197496	22.748232	20.473583	5.233853	4.490437	406.804901
3386	629691	219041	22.913898	20.46933	5.341632	4.980105	406.907562
3387	455739	275156	23.031647	20.495918	5.424975	5.047522	407.178284
3388	735284	86381	23.030319	20.416168	5.470129	5.190242	407.114746
3389	613743	142390	23.164803	20.398218	5.624158	5.542211	405.142914
3390	568696	96963	23.27166	20.416357	5.81384	5.614434	405.309082
3391	424120	293100	23.27338	20.386055	5.886213	5.632966	406.037109
3392	485226	244335	23.367096	20.388592	5.957957	5.566128	404.657074
3393	598973	124486	23.294064	20.42063	6.000084	5.56346	404.109497
3394	733101	283728	23.340832	20.387825	6.083865	5.959439	404.687103
3395	516540	205536	23.56308	20.351818	6.220368	6.123058	404.766083
3396	556275	127767	23.5718	20.243589	6.324236	6.463192	404.601166
3397	789051	292792	23.837049	20.350973	6.547481	6.84407	404.650604
3398	649962	95839	23.875652	20.348616	6.647541	6.941514	405.569733
3399	658532	286935	23.934263	20.372751	6.811007	7.188459	405.512573
3400	633268	87517	24.075212	20.306612	6.927683	7.443172	405.240997
3401	755019	109254	24.224627	20.328211	7.131791	8.016794	405.226257
3402	666366	273320	24.426235	20.558931	7.417211	8.06713	405.225891
3403	432015	91916	24.515806	20.556437	7.555607	8.539437	404.951477
3404	652428	79546	24.727255	20.692429	7.841899	8.404365	404.730255
3405	491879	100394	24.693308	20.818012	8.008329	8.393072	404.753876
3406	486330	216913	24.730839	20.944437	8.075953	8.095265	404.502686
3407	675723	198854	24.609489	21.017469	8.13296	7.983989	404.468109
3408	474261	222687	24.581367	21.067394	8.101926	7.826723	404.71225
3409	468710	180252	24.561438	21.070953	8.013507	7.877481	404.458984
3410	557525	178949	24.663912	21.167278	8.02635	8.267006	405.457703
3411	451916	286638	24.706236	21.176167	8.040931	8.267436	405.280609
3412	701340	240237	24.627016	21.093216	8.086818	7.829141	405.305176
3413	416815	194916	24.527967	21.145985	7.973599	7.514557	405.635529
3414	580058	207717	24.44112	21.273455	7.907648	7.03556	406.509064
3415	455558	247150	24.199673	21.159969	7.734591	6.717955	406.352417
3416	540778	86091	24.190969	21.158657	7.535611	6.872462	405.55423
3417	692863	155358	24.079538	21.040907	7.377765	6.690651	404.337433
3418	605679	181125	24.028337	21.012493	7.224727	6.648303	404.895111
3419	545394	188039	23.854601	20.891716	7.071527	6.276492	404.662384
3420	582134	82923	23.794813	20.818439	6.908777	6.170512	404.959808
3421	408420	215199	23.741739	20.852249	6.756791	6.351455	406.133118
3422	543321	217640	23.718363	20.757593	6.610149	6.05366	406.191986
3423	769935	166267	23.5462	20.726835	6.467246	6.013331	405.909424
3424	403500	140152	23.392969	20.583654	6.313385	5.820994	404.141174
3425	460128	183659	23.363655	20.691168	6.168162	5.6826	404.792236
3426	748295	215919	23.247105	20.650391	6.104038	4.979964	404.92157
3427	795632	233369	23.155478	20.565634	6.002515	5.084331	405.135437
3428	752516	245625	23.086084	20.586397	5.828437	5.417208	404.03006
3429	654402	196756	23.094313	20.452347	5.694676	5.027219	405.194183
3430	694774	279043	23.052547	20.54034	5.754037	5.288744	405.544647
3431	740317	141942	22.999495	20.424013	5.649785	4.924199	406.703888
3432	582872	123556	22.960978	20.476994	5.708814	4.661587	406.813446
3433	777183	278765	22.927711	20.323441	5.613173	4.95333	407.532837
3434	588534	207534	22.934202	20.365002	5.598099	5.009147	408.22348
3435	573742	204662	22.886415	20.394884	5.515861	4.889733	408.205719
3436	452864	98595	22.743942	20.340424	5.401094	4.814902	407.187195
3437	543771	93662	22.587646	20.270554	5.282408	4.65009	405.7677
3438	678187	248118	22.596487	20.253298	5.125006	4.665982	406.018036
3439	460529	103313	22.726545	20.188055	4.974205	4.504075	406.118042
3440	635157	184012	22.568739	20.088758	4.920473	3.742006	405.495056
3441	760605	226896	21.500374	19.733194	4.783765	2.758193	404.915192
3442	781437	93304	21.34539	19.197027	4.410469	3.58198	405.846191
3443	524588	158188	21.557533	18.925781	4.023926	3.845619	405.919952
3444	699904	158264	21.641596	18.975393	3.771456	3.866398	406.241241
3445	417937	235772	21.481569	19.034634	3.644611	3.503645	406.096924
3446	773239	76233	21.709576	18.951155	3.591502	2.370333	406.203156
3447	470822	233158	21.617338	19.088934	3.403169	3.259597	406.921234
3448	605437	87308	21.627714	19.046438	3.100421	2.542111	406.259979
3449	433519	234514	21.846844	19.162483	2.962828	3.187137	406.609833
3450	523358	168239	22.132284	19.179808	2.88187	2.656863	406.644318
3451	464902	283784	21.590265	19.129681	2.806725	2.322838	406.082245
3452	739873	78090	21.431681	19.011963	2.648517	2.826513	406.604706
3453	435100	151997	21.186132	18.830696	2.65453	1.81032	407.068054
3454	530577	117617	21.244368	18.842569	2.706889	2.152327	406.872742
3455	401654	206012	21.739191	18.977892	2.706055	3.198596	406.437958
3456	714857	115602	22.013275	19.012865	2.588595	3.095243	406.276703
3457	500180	289376	21.631767	19.030359	2.55785	2.44952	406.400757
3458	673598	253344	21.391705	18.984114	2.538688	2.932356	406.103882
3459	786828	221549	21.266527	18.878016	2.443814	2.26914	405.943634
3460	609996	156745	21.182348	18.746229	2.398808	2.215197	405.28595
3461	613459	180235	21.177427	18.747185	2.591422	2.500585	404.736206
3462	588331	231554	21.214918	18.641647	2.781954	2.755246	404.108643
3463	657425	102826	21.469324	18.668066	3.040806	3.197936	403.828888
3464	421341	191947	21.532412	18.769783	3.384547	3.224677	403.518188
3465	532774	216316	21.614649	18.804245	3.628208	3.672954	403.636139
3466	602277	152518	21.516829	18.966162	3.909833	2.710057	403.416656
3467	498021	87789	21.418736	18.9641	3.91295	2.652571	404.037079
3468	512803	293993	21.215315	18.874832	3.920595	2.258267	404.422668
3469	630121	80964	21.135918	18.622211	3.863622	2.735709	404.393036
3470	744135	136164	21.25423	18.555529	3.756314	3.106008	404.691315
3471	701060	138658	21.280836	18.713612	3.873416	2.377572	405.873901
3472	426495	97163	21.36717	18.905611	3.996953	2.577047	406.200836
3473	555370	202034	21.48019	19.065413	4.102647	3.3559	406.232452
3474	533506	92997	21.591211	19.158056	4.291475	3.02103	406.110779
3475	753599	109464	21.60511	19.154854	4.405955	3.360244	405.544098
3476	405113	240667	21.734982	19.149717	4.564807	3.329977	405.320984
3477	729740	232649	21.726761	19.225183	4.642442	3.377038	405.417572
3478	664892	239184	21.780245	19.218285	4.738713	3.238508	405.97583
3479	725077	285813	21.860386	19.264597	4.805159	3.510663	406.13269
3480	425737	100756	21.767679	19.252947	4.901233	3.660123	406.379791
3481	519512	218849	21.83671	19.275976	4.881671	3.486629	406.22934
3482	765994	151723	21.940884	19.192274	4.85481	3.601211	406.421204
3483	495433	220090	21.823305	19.242233	4.811955	3.990467	406.704346
3484	415560	256383	21.923964	19.246447	4.913558	4.036773	406.453796
3485	747780	194092	21.936592	19.359114	5.004701	3.779751	405.536377
3486	437132	79723	21.852057	19.223122	4.858676	3.609795	405.027374
3487	782535	116474	21.558048	19.214895	4.610624	2.925781	405.342651
3488	437978	276063	21.454845	19.107058	4.347872	2.915425	405.046326
3489	610274	246332	21.392662	18.994595	4.124377	2.455179	404.640076
3490	417770	231063	21.39024	18.851887	3.857831	2.800929	404.758209
3491	771600	199598	21.475864	18.810308	3.827852	3.339685	404.555176
3492	501847	83073	21.762566	18.828892	4.040221	3.982445	404.787079
3493	481067	185447	21.857286	18.878721	4.067433	3.451391	405.336243
3494	503494	92803	21.845959	18.680721	3.924685	3.707446	405.012726
3495	694030	142520	21.604004	18.643316	4.060064	3.571539	405.269623
3496	475046	97360	21.612078	18.691486	3.944359	3.128577	405.075165
3497	612635	82026	21.697939	18.678593	3.566575	3.203024	404.906921
3498	701840	223565	21.560843	18.655018	3.565202	3.115359	404.879272
3499	565456	284889	21.459972	18.462101	3.330725	2.780677	404.203674
3500	771602	253708	21.343586	18.427849	3.35263	3.003009	404.481201
3501	472576	79561	21.366581	18.277479	3.248064	2.757122	404.835266
3502	416878	168476	21.265795	18.132189	3.021473	2.609835	404.202118
3503	770296	244036	21.121407	18.053326	3.056425	2.620787	404.391815
3504	476472	145276	21.118971	17.986027	2.974939	2.446846	406.664032
3505	754911	282978	21.002947	18.04546	3.00559	2.794147	406.992462
3506	616535	281804	21.024317	18.048862	3.195244	2.857019	406.752594
3507	588629	265676	21.013195	17.97114	2.999074	2.682021	406.399109
3508	772463	278771	20.978413	17.917538	2.984886	2.525743	406.584167
3509	713559	108826	20.913725	17.84407	3.019211	2.809099	405.921082
3510	621759	172700	20.895054	17.770712	3.074821	2.577421	405.672638
3511	643909	275885	20.706396	17.896654	3.154791	2.596736	405.739777
3512	616059	173941	20.749454	17.871174	3.178824	2.315146	405.617859
3513	621340	81159	20.697754	17.91588	3.206021	2.278404	405.3078
3514	410368	77346	20.698389	17.975603	3.286644	2.254746	405.647034
3515	541800	142376	20.576502	17.959234	3.171994	1.679131	406.695221
3516	441209	207677	20.593925	17.930023	3.062438	1.48676	406.162933
3517	794981	183511	20.659826	17.982655	2.955913	1.146473	406.818481
3518	723092	166994	20.382425	17.925831	2.767494	0.6464	407.264099
3519	475605	115823	20.166056	17.946375	2.598814	1.046864	407.933289
3520	650778	283438	19.812721	17.828318	2.365002	1.48509	406.833954
3521	623296	266574	19.547737	17.827312	2.110289	1.510095	406.811096
3522	500152	200567	19.207924	17.733685	2.014312	0.411335	407.668549
3523	634526	98485	18.986038	17.693672	1.886509	1.472793	408.275604
3524	520940	174111	18.837477	17.671545	1.701393	0.575831	406.283752
3525	484744	172061	18.835978	17.567268	1.418048	-0.797324	403.749603
