ID	V1	V2	V3	V4	V5
2964	19.034327	20.301502	-4.466536	-3.372468	405.743866
2965	18.432497	20.058884	-4.696789	-4.118908	405.554047
2966	18.195482	19.832922	-5.074395	-4.483773	405.670929
2967	18.118299	19.685429	-5.334944	-3.905947	405.571442
2968	18.015034	19.482347	-5.460381	-4.073924	405.587158
2969	17.68088	19.291731	-5.616455	-4.277554	405.908661
2970	17.440527	19.081032	-5.80278	-4.761412	405.519806
2971	17.157967	18.901199	-5.908995	-5.244191	405.113098
2972	17.037474	18.690088	-6.117159	-4.750988	404.503448
2973	16.846481	18.491398	-6.261582	-4.838828	404.580933
2974	16.867107	18.320591	-6.290998	-4.756694	404.887909
2975	16.728718	18.128536	-6.341477	-5.237557	403.878601
2976	16.60577	17.969402	-6.430994	-4.925628	403.585754
2977	17.022535	17.838947	-6.433787	-4.443814	405.046661
2978	16.947487	17.694557	-6.206549	-4.17837	404.396088
2979	17.398386	17.5501	-5.955174	-3.98605	404.715759
2980	17.062685	17.565025	-5.642746	-4.343531	403.800598
2981	16.845663	17.398558	-5.382353	-3.930778	404.205292
2982	17.245703	17.270893	-4.965945	-2.552649	404.66925
2983	18.359955	17.213833	-4.434531	-1.559655	404.695587
2984	18.807011	17.131432	-3.740908	-0.805546	404.496765
2985	18.851086	17.210955	-3.029269	-0.382671	404.036163
2986	19.388103	18.145473	-2.350245	-0.183486	404.785522
2987	20.892277	19.916384	-1.673981	0.773517	405.253998
2988	21.59128	21.009312	-1.15621	1.344959	403.639313
2989	22.717606	22.157665	-0.538389	1.740403	402.544464
2990	23.718353	23.068727	0.007148	2.670728	402.836945
2991	24.200542	23.833376	0.579698	2.633494	403.17038
2992	24.809151	24.635429	1.087113	2.966337	403.817139
2993	25.178913	25.35631	1.450717	2.405257	403.595917
2994	25.510113	26.079578	1.745901	2.712749	403.507355
2995	26.127867	26.766472	1.997241	3.217047	404.066406
2996	26.968227	27.517595	2.270025	3.860692	404.852142
2997	27.311876	28.178661	2.630455	4.294871	404.573822
2998	28.095919	28.749426	2.935899	4.002935	403.842346
2999	28.3412	29.431232	3.12681	4.152683	403.655731
3000	28.540192	30.02338	3.352306	4.314402	403.285736
3001	28.965214	30.525171	3.523236	4.414517	403.104218
3002	29.41283	31.161854	3.766414	5.009743	403.437531
3003	30.005257	31.708036	3.994487	6.092637	403.465057
3004	30.523012	32.235668	4.227431	4.66421	403.43924
3005	31.186586	32.803501	4.265176	5.971396	403.247681
3006	31.460348	33.313175	4.494949	5.586679	404.734009
3007	31.207996	33.825146	4.654876	5.718608	404.889587
3008	31.411934	34.287968	4.692519	4.839412	404.914337
3009	31.379128	34.577732	4.402599	4.085733	403.599609
3010	31.186977	34.94244	4.224546	4.322794	403.595306
3011	31.142693	35.416321	4.167083	4.425441	403.698486
3012	31.377357	35.670982	4.085264	4.394851	404.744293
3013	31.820301	36.06385	4.131177	4.760566	405.684906
3014	32.002026	36.513287	4.027906	4.563289	406.456268
3015	32.331413	36.983177	4.062176	4.71192	405.894562
3016	32.248318	37.318695	3.90561	4.294535	406.420929
3017	32.336079	37.741745	3.744101	4.27572	405.215485
3018	32.548756	38.040981	3.630933	4.297846	404.810822
3019	32.847702	38.389717	3.685575	4.739837	404.608002
3020	32.883369	38.750759	3.818848	3.802347	405.713867
3021	32.985825	38.550987	3.720817	3.684349	405.743774
3022	32.595375	37.87767	3.716422	3.921023	405.975159
3023	31.695892	36.57159	3.655052	3.215871	406.788513
3024	30.964893	35.102016	3.593144	3.154533	406.272888
3025	29.91287	34.189548	3.565373	3.609744	406.164886
3026	29.600365	33.536892	3.587073	3.697294	406.222656
3027	29.478119	33.180443	3.662734	3.442019	406.38858
3028	28.888874	32.698883	3.562332	3.017359	406.998352
3029	28.692928	32.465633	3.566122	3.314322	406.751953
3030	28.461346	32.087143	3.534577	2.725779	407.192688
3031	28.386572	31.53418	3.39695	2.215042	407.006165
3032	28.036968	31.097383	3.237793	2.23521	407.872681
3033	27.850384	30.713142	3.170326	2.078142	407.755157
3034	27.62056	30.321545	3.114882	1.652355	407.705658
3035	27.176661	30.002907	2.986675	1.092546	407.860107
3036	26.68432	29.703278	2.87303	0.692627	408.178284
3037	26.24633	29.382627	2.637561	-0.50293	405.830719
3038	25.409395	29.074894	2.284299	-1.02262	406.198669
3039	24.750847	28.565708	1.793065	-0.618187	406.147217
3040	24.449821	28.183708	1.265245	-1.051661	404.023651
3041	23.97727	27.794367	0.535426	-0.504024	405.133789
3042	23.781	27.451319	-0.357376	-1.162938	406.661713
3043	22.883648	27.053869	-1.104685	-2.076047	407.308624
3044	22.407011	26.680983	-1.620055	-3.096089	405.714844
3045	22.255842	26.371212	-2.254546	-3.08129	406.744385
3046	22.056402	26.112213	-2.599439	-3.033919	407.57486
3047	21.465252	25.849684	-2.764728	-3.262298	405.969879
3048	21.154501	25.503366	-2.9308	-3.867483	405.110748
3049	20.806574	25.288927	-2.9194	-3.446542	405.603729
3050	20.644531	24.898317	-3.082667	-3.332764	406.079254
3051	20.658617	24.614292	-3.387304	-3.729873	406.110229
3052	20.598986	24.155626	-3.877788	-2.437983	406.579498
3053	19.925377	23.908758	-4.244882	-4.112271	406.631592
3054	19.869135	23.715576	-4.209762	-4.294928	406.541931
3055	19.91715	23.454748	-4.244936	-5.112975	406.315308
3056	19.887463	23.224224	-4.23509	-4.025652	405.654938
3057	19.158928	22.902798	-4.361328	-5.174131	405.92099
3058	19.381495	22.581667	-4.825712	-4.946204	405.431091
3059	19.33009	22.253492	-5.165879	-5.733728	404.129639
3060	19.005678	22.020752	-5.52291	-4.401112	404.061279
3061	19.277321	21.821669	-5.653979	-4.966013	404.298553
3062	19.032276	21.608162	-5.798441	-4.869444	404.021912
3063	18.342001	21.301088	-6.048226	-4.532266	403.91452
3064	18.551117	21.111782	-6.115779	-6.200723	404.149384
3065	17.936989	20.844482	-6.239508	-4.917299	404.422333
3066	17.859543	20.588631	-6.463733	-6.047649	405.042664
3067	17.638792	20.330015	-6.650652	-5.596816	405.417297
3068	17.127901	20.109438	-6.880836	-6.68201	405.281372
3069	17.453728	19.916708	-6.900936	-4.826785	404.80954
3070	16.784113	19.668137	-6.883722	-5.196188	404.371826
3071	16.728544	19.461124	-6.953261	-5.795371	403.588715
3072	16.584852	19.201132	-7.098877	-6.050219	405.07959
3073	16.707815	19.065516	-7.053024	-4.201467	404.834015
3074	17.064705	18.949673	-6.586897	-3.063578	403.898163
3075	17.363861	18.904041	-5.94676	-3.378191	404.059418
3076	17.924196	18.840117	-5.155796	-3.597764	403.988403
3077	17.802496	18.881149	-4.482666	-3.92393	406.27179
3078	18.06937	18.833715	-3.915207	-3.527158	406.067902
3079	18.41773	18.899256	-3.410707	-2.774795	405.219757
3080	18.709915	18.965071	-2.906324	-2.26244	402.633759
3081	19.290539	19.484613	-2.365541	-1.405591	402.344116
3082	20.661335	21.326677	-1.795073	-0.336072	402.145508
3083	21.765427	23.041237	-1.154354	-0.162331	404.277893
3084	22.555811	24.309587	-0.686506	-0.336307	404.163116
3085	23.294264	25.477221	-0.395462	-0.129985	402.319458
3086	23.992237	26.615538	-0.08252	0.004176	402.640411
3087	24.490547	27.473173	0.142748	0.128935	403.240997
3088	25.069075	28.332474	0.322158	0.171654	403.651672
3089	25.768963	29.165936	0.53083	0.75691	404.09198
3090	26.464014	29.995838	0.805505	1.181783	403.545746
3091	27.091089	30.9063	1.087284	1.442821	403.458649
3092	27.757301	31.604834	1.372842	1.800304	403.846741
3093	28.022352	32.005997	1.588651	1.6405	402.586761
3094	27.776209	32.049088	1.709569	1.705686	402.218475
3095	27.617338	31.982523	1.77864	1.515625	401.968262
3096	27.775288	32.012333	1.782215	1.507983	401.390808
3097	27.941174	32.105145	1.843705	2.16287	403.889801
3098	28.40093	32.400669	2.082542	2.280415	405.118011
3099	28.51874	32.498165	2.282008	2.885254	405.30014
3100	28.675213	32.757256	2.499801	2.735403	404.244904
3101	28.934967	32.981258	2.612271	2.508318	402.77417
3102	28.750841	33.050053	2.647461	2.207173	403.840668
3103	28.981783	33.160595	2.621144	2.796926	404.650238
3104	29.510345	33.399948	2.765875	3.002277	404.710632
3105	29.249092	33.490376	2.860068	3.175367	404.563049
3106	28.844675	33.253464	2.801065	2.183446	404.803497
3107	28.713345	32.840061	2.734611	2.19208	404.747803
3108	28.682129	32.483364	2.660355	2.241955	405.748444
3109	28.941202	32.204464	2.548856	2.032176	405.977661
3110	28.558929	32.000187	2.450593	1.916027	406.400574
3111	28.724659	31.944757	2.44602	2.317804	405.989716
3112	28.709602	31.808037	2.412047	1.965287	405.048462
3113	28.090076	31.710148	2.339759	1.748268	404.302948
3114	27.919643	31.701921	2.338992	1.978419	404.991425
3115	28.215679	31.531641	2.32758	2.181453	405.636169
3116	28.288658	31.487692	2.412564	2.012476	404.93457
3117	28.126953	31.480389	2.40721	1.995384	404.449219
3118	27.976433	31.404848	2.41404	1.918991	405.141113
3119	27.83889	31.341604	2.367573	1.640977	405.701355
3120	28.036402	31.090483	2.200751	1.306186	404.585358
3121	27.546228	31.211761	2.100291	1.394611	404.329224
3122	27.479492	31.14385	1.963072	1.215406	405.025787
3123	27.748138	31.197401	1.993323	1.734761	405.222198
3124	27.552095	31.187702	2.042346	1.366952	405.443146
3125	27.137724	30.925997	2.008193	1.26332	405.06604
3126	27.424747	30.662359	1.947572	1.257341	404.940765
3127	26.870867	29.966455	1.85975	0.645599	405.319
3128	26.280155	29.184504	1.759261	0.303071	405.512482
3129	25.954504	28.60071	1.580237	0.454573	405.358643
3130	25.923658	28.099836	1.391255	0.045285	405.713165
3131	25.238945	27.802235	1.294661	-0.587459	405.025879
3132	24.891064	27.387629	1.027478	-0.718413	404.786957
3133	24.734734	27.05835	0.792696	-1.189118	404.829803
3134	24.312704	26.738264	0.595028	-1.671597	405.922363
3135	24.194546	26.448004	0.364996	-1.981496	406.095612
3136	23.702703	26.056658	0.064605	-2.230115	404.901794
3137	23.359892	25.718988	-0.178052	-2.108597	404.599396
3138	23.097736	25.37504	-0.303058	-2.31032	405.101959
3139	22.921801	25.004076	-0.467461	-2.261844	404.895813
3140	22.831728	24.780155	-0.488062	-1.861867	403.97345
3141	22.557856	24.626181	-0.497797	-1.272716	404.726013
3142	22.172705	24.345987	-0.717438	-1.506206	404.197754
3143	21.982359	24.16852	-1.009658	-1.75867	404.217834
3144	22.006155	23.811199	-1.357405	-1.869623	404.886169
3145	21.601395	23.49638	-1.661453	-2.096191	404.548584
3146	21.296473	23.238838	-1.900164	-1.960001	405.226929
3147	21.055761	22.987701	-2.046001	-2.220726	405.178223
3148	20.973389	22.692825	-2.300083	-3.015846	405.97049
3149	20.830112	22.41967	-2.541807	-3.250724	406.38208
3150	20.620396	22.143356	-2.756228	-3.374852	406.81723
3151	20.190872	21.943132	-3.054324	-3.385294	407.110382
3152	19.401918	21.78573	-3.303245	-3.450173	406.843445
3153	19.498249	21.528641	-3.601327	-4.020289	406.616425
3154	19.724388	21.167685	-3.754264	-4.168014	407.007935
3155	19.55513	21.045746	-3.892334	-4.379871	407.085571
3156	19.340326	20.756489	-4.082184	-4.598082	406.472748
3157	18.66733	20.466225	-4.450768	-4.975788	406.549225
3158	18.359358	20.27832	-4.730293	-4.962879	407.109863
3159	17.949644	20.063347	-4.901237	-5.186438	407.027374
3160	17.832577	19.909231	-5.050191	-5.461284	405.164551
3161	17.628771	19.735941	-5.248131	-5.724374	405.166718
3162	17.479395	19.556833	-5.456259	-5.864593	405.491699
3163	17.412081	19.317486	-5.673959	-6.265193	405.11554
3164	17.320442	19.085835	-5.862668	-6.193825	404.675873
3165	16.829252	18.905626	-6.096427	-6.256163	405.132233
3166	16.310314	18.740166	-6.243238	-6.183213	405.079956
3167	16.49502	18.600836	-6.321863	-6.322663	403.636719
3168	16.744982	18.384533	-6.378208	-6.205918	403.97702
3169	16.762796	18.166992	-6.358078	-6.27662	403.97525
3170	16.970823	18.015444	-6.248433	-6.202529	403.792206
3171	17.118023	17.821625	-6.06313	-5.857865	403.545105
3172	17.333065	17.702427	-5.803682	-5.50109	403.169373
3173	17.250029	17.544888	-5.524868	-5.18637	404.861725
3174	17.328882	17.448092	-5.176606	-4.684486	403.927673
3175	17.486021	17.33499	-4.800946	-4.310785	403.010803
3176	17.622711	17.145855	-4.415488	-3.252572	402.759277
3177	18.002941	17.13468	-3.914579	-2.458933	403.855865
3178	18.69405	17.414129	-3.317282	-1.811742	403.040863
3179	19.046148	17.902514	-2.84945	-2.26554	403.644409
3180	19.362997	18.321663	-2.495503	-1.627703	404.101837
3181	19.815737	18.764915	-2.154978	-1.332434	402.846283
3182	20.161974	18.968666	-1.894043	-1.302398	402.933594
3183	20.42581	19.258278	-1.618896	-0.715275	402.719574
3184	20.665771	19.529104	-1.406477	-0.686115	402.894928
3185	20.838043	19.717983	-1.066991	-0.346663	402.936127
3186	21.139631	20.00852	-0.802819	-0.173374	402.383972
3187	21.248421	20.272564	-0.599638	-0.20086	403.281128
3188	21.325769	20.574865	-0.533328	0.186472	404.676056
3189	21.748581	20.855127	-0.418031	0.578625	404.410706
3190	21.983566	21.140339	-0.212453	0.751179	403.634247
3191	22.21682	21.395536	0.059934	1.396621	403.339722
3192	22.806385	21.690754	0.228578	1.254037	402.863098
3193	22.72357	21.905472	0.437812	0.937341	402.238647
3194	22.701105	22.210299	0.516046	1.312971	403.050323
3195	22.746344	22.320824	0.648716	1.374886	402.715149
3196	23.049891	22.664278	0.825195	1.630519	402.443176
3197	23.193922	22.975506	0.920393	2.089339	403.379181
3198	23.321306	23.094744	1.234846	1.538406	403.96701
3199	23.622883	23.378986	1.422375	2.14502	404.886688
3200	24.038626	23.607109	1.537126	2.536968	405.419891
3201	23.932014	23.662876	1.375772	1.37596	404.697723
3202	23.381302	23.661224	1.488616	1.323617	404.564331
3203	23.398033	23.912346	1.315581	0.742137	404.681122
3204	23.348225	23.877476	1.292344	0.936064	405.567078
3205	23.187279	24.059355	1.225029	0.974149	405.956909
3206	23.123575	24.184956	1.044854	0.742619	405.09726
3207	23.314589	24.291588	0.973498	0.79312	405.209381
3208	23.762043	24.500681	0.948174	1.206821	404.741455
3209	24.084904	24.719999	1.002493	1.07398	404.777435
3210	23.691593	24.843319	1.023494	0.957747	404.763123
3211	24.019295	25.024313	0.870757	0.998434	404.696472
3212	24.202772	25.127327	0.91961	1.148704	405.205048
3213	24.193695	25.308645	1.025436	1.427757	404.758667
3214	24.268776	25.474257	1.022285	1.026952	405.296234
3215	24.437651	25.633688	1.180529	1.560345	406.001343
3216	24.406624	25.875948	1.301712	1.261327	406.658936
3217	24.163086	26.033094	1.211539	0.703051	406.590057
3218	24.318445	26.135822	1.152077	0.964543	406.350525
3219	24.374933	26.280745	1.047414	0.591275	406.812714
3220	24.345051	26.429863	1.029524	0.671489	405.046967
3221	24.503458	26.453266	1.101148	1.042708	403.176331
3222	24.402843	26.282663	1.128708	0.534969	406.778259
3223	23.879328	25.846443	1.058055	0.079337	406.681671
3224	23.699242	25.409412	1.00934	0.145831	406.690582
3225	23.679211	25.088221	0.946011	-0.219613	405.392792
3226	23.654205	24.811331	0.99476	0.042066	406.862091
3227	23.445026	24.604122	1.004782	-0.11675	407.162354
3228	22.809111	24.379797	0.925162	0.108682	404.777222
3229	22.632189	24.069233	0.495674	-0.53544	403.309906
3230	22.282175	23.871956	0.239735	-1.644378	404.256989
3231	21.642857	23.646881	-0.213532	-1.029297	405.365967
3232	21.464878	23.346596	-0.749023	-1.068157	404.442291
3233	21.356514	23.057095	-1.374983	-2.438289	403.559998
3234	21.119942	22.866205	-1.966082	-2.65776	405.351288
3235	20.34296	22.57184	-2.541169	-3.313107	405.623505
3236	19.941845	22.345854	-2.885456	-3.773825	403.038208
3237	19.570631	22.066042	-3.170132	-4.836221	404.700775
3238	19.610914	21.875221	-3.337141	-3.651316	404.682922
3239	20.098621	21.691809	-3.497167	-3.562659	405.146301
3240	20.057886	21.402124	-3.659449	-4.130422	406.110413
3241	19.140461	21.267328	-3.960892	-3.005984	406.730499
3242	19.015591	20.959524	-4.198163	-3.842069	406.795471
3243	18.53536	20.775345	-4.284929	-4.355804	406.439667
3244	18.118855	20.603819	-4.339962	-4.502239	404.911316
3245	18.032373	20.532146	-4.347117	-3.61742	405.999146
3246	18.245491	20.390211	-4.254031	-2.029989	406.175873
3247	18.637354	20.174164	-3.890341	-2.055539	406.632935
3248	18.82703	20.07592	-3.465635	-1.812096	406.587769
3249	18.944784	19.908039	-3.137122	-1.548891	406.063049
3250	18.729555	19.796062	-2.864661	-1.557475	405.715302
3251	18.870146	19.594767	-2.633454	-1.499375	405.893066
3252	18.617878	19.549452	-2.436153	-1.184048	405.949707
3253	18.498859	19.488634	-2.249018	-1.095862	405.873718
3254	18.529177	19.319	-2.154535	-1.004769	406.495605
3255	18.714787	19.255024	-1.961363	-0.934201	406.807312
3256	18.566996	19.122795	-1.807802	-0.853937	407.042175
3257	18.652088	18.94533	-1.73714	-0.934576	407.363312
3258	18.69668	18.830305	-1.739542	-0.987038	406.040985
3259	18.432652	18.747883	-1.701405	-1.331208	406.351746
3260	18.273205	18.709507	-1.606547	-1.426099	406.537689
3261	18.187281	18.545376	-1.566861	-1.518774	406.504578
3262	18.118357	18.452002	-1.534958	-1.131086	405.140442
3263	18.242699	18.401497	-1.45296	-0.820131	404.076294
3264	18.431459	18.187443	-1.403445	-1.102982	403.304657
3265	18.458176	18.093481	-1.289197	-0.967824	405.499115
3266	18.462629	18.05353	-1.143521	-0.830027	404.70813
3267	18.630745	18.005207	-0.983733	-0.451995	403.47287
3268	18.707666	17.882994	-0.899505	-0.451808	403.28833
3269	18.594692	17.833866	-0.721478	-0.288759	403.122833
3270	18.668354	17.801594	-0.54118	-0.182924	404.996124
3271	18.686359	17.694267	-0.365842	0.035593	405.111115
3272	18.650043	17.673027	-0.166555	0.318462	402.914368
3273	18.981596	17.656487	0.054267	0.916453	402.759888
3274	19.633823	17.906158	0.439311	1.560819	404.683563
3275	20.391659	18.489899	0.877231	1.973309	404.996399
3276	21.019445	19.040392	1.310825	2.153059	405.029297
3277	21.441069	19.465147	1.713261	2.412025	403.579681
3278	21.842093	19.807526	2.172886	2.979435	402.976929
3279	22.17238	20.182884	2.541345	2.934655	403.420105
3280	22.431299	20.50239	2.841348	3.242102	403.515167
3281	22.864275	20.819807	3.173357	4.118905	403.128906
3282	23.277042	21.104084	3.545989	4.339764	403.68042
3283	23.508335	21.359016	3.906102	4.884908	404.440765
3284	23.823174	21.731325	4.295785	5.244288	405.100342
3285	24.207268	22.070162	4.646249	5.030964	404.812225
3286	24.284208	22.401424	4.806539	5.006081	404.735596
3287	24.401838	22.588514	4.957213	5.01102	404.17688
3288	24.628309	23.015909	5.07515	5.560286	403.773132
3289	25.133221	23.230593	5.342314	6.08952	402.884674
3290	25.414585	23.661234	5.641164	6.155055	403.49292
3291	25.551638	23.864803	5.774306	6.208019	403.946777
3292	25.82461	24.155489	5.976608	6.708979	405.040466
3293	26.19709	24.35372	6.272694	6.843574	405.728119
3294	26.347252	24.720333	6.518201	6.950599	405.758606
3295	26.537718	24.976704	6.661457	7.163557	404.037567
3296	27.041384	25.309855	6.979992	7.488787	404.839081
3297	27.193167	25.601683	7.173965	7.920047	404.749054
3298	27.709826	26.007662	7.437904	8.19314	404.059326
3299	27.798742	26.220919	7.633278	7.894395	404.925995
3300	27.895746	26.614605	7.758965	8.061081	405.622375
3301	28.137922	26.90696	7.863701	7.896984	405.523163
3302	28.299267	27.230486	7.94479	8.255338	406.832489
3303	28.704237	27.523489	8.127987	8.401265	406.015045
3304	28.744011	27.622194	8.101347	7.704629	406.093475
3305	28.604748	27.84635	7.965781	7.796404	405.51059
3306	28.832369	28.125893	8.011921	8.314706	404.527313
3307	29.09186	28.319784	8.132278	8.262139	404.39856
3308	29.147608	28.624454	8.16115	8.54155	404.860931
3309	29.260963	28.811087	8.198913	8.322504	405.628601
3310	29.167969	29.064756	8.199606	8.107574	405.992554
3311	29.168066	29.227835	8.107462	7.865609	406.448029
3312	29.287621	29.43545	8.056686	8.146178	406.316895
3313	29.47994	29.659674	8.043622	8.272665	405.695221
3314	29.903708	29.803627	8.112877	8.684065	406.039856
3315	30.068621	30.025221	8.196919	8.147728	406.635956
3316	29.99427	30.306129	8.203256	7.907868	405.571594
3317	29.965706	30.334099	8.016982	7.859392	404.988403
3318	29.638996	30.126823	7.94345	7.915363	404.017212
3319	29.389547	29.931034	7.825212	7.316575	404.694946
3320	28.963362	29.436268	7.656682	7.070012	404.924652
3321	28.61788	29.139534	7.490507	6.895474	403.789093
3322	28.2918	28.834608	7.25741	6.12115	403.840424
3323	27.925562	28.516804	6.948528	5.885489	404.557037
3324	27.794825	28.307709	6.784129	5.701762	404.75235
3325	27.503798	28.074236	6.568201	5.890097	405.996765
3326	27.303642	27.85112	6.342478	5.446181	405.372498
3327	27.056927	27.549215	6.134143	5.136028	405.110107
3328	26.78829	27.309792	5.925969	5.24141	403.867645
3329	26.813942	27.087255	5.733529	5.651685	404.013397
3330	26.454443	26.838982	5.532982	4.907766	404.376648
3331	26.213142	26.661991	5.357742	4.901637	404.824432
3332	26.130882	26.398113	5.213186	4.423652	404.830475
3333	25.806555	26.224888	5.063874	3.743675	405.192627
3334	25.675468	26.049107	4.91446	4.218642	405.792572
3335	25.586004	25.831358	4.847774	4.110217	406.424561
3336	25.33956	25.757517	4.74682	3.473241	404.287018
3337	25.358841	25.506245	4.567616	3.847049	405.305176
3338	25.158838	25.316395	4.416447	3.905643	406.523468
3339	25.071289	25.156889	4.361934	3.695616	407.153564
3340	24.990364	24.990961	4.183401	3.936864	406.58493
3341	24.79813	24.783379	4.084728	3.993056	405.817902
3342	24.591621	24.584042	3.981508	3.475421	405.707001
3343	24.516165	24.449549	3.821942	3.632619	406.095795
3344	24.370285	24.265423	3.666639	3.402916	406.134979
3345	24.137281	24.105923	3.558168	3.221084	406.172791
3346	23.821301	23.922102	3.444489	2.955708	406.714539
3347	23.77313	23.716206	3.272438	2.924947	407.000122
3348	23.537176	23.579639	3.111379	2.969979	406.432617
3349	23.37207	23.455498	3.022444	2.510447	404.968292
3350	23.378918	23.294825	2.885907	2.646098	405.185669
3351	23.175798	23.107922	2.739678	2.698986	405.485229
3352	22.924013	22.956694	2.607254	2.451761	405.789032
3353	22.774822	22.79809	2.553081	2.550986	406.360687
3354	22.602789	22.687597	2.470862	2.595697	406.82077
3355	22.445948	22.544893	2.370912	2.295422	406.098389
3356	22.320784	22.406013	2.313224	1.948209	405.282684
3357	22.229254	22.245537	2.239502	2.255411	405.794952
3358	22.116444	22.16366	2.144969	2.069018	406.792938
3359	21.952892	22.063761	2.060808	2.216541	406.404755
3360	22.076155	21.888536	2.054182	2.452973	405.721344
3361	22.530006	21.849569	2.341121	2.453114	405.180145
3362	22.779745	21.816423	2.754054	2.891306	404.092651
3363	22.845833	21.851921	3.152049	3.098786	403.903259
3364	22.913895	21.740873	3.420141	3.236496	402.932434
3365	22.902843	21.656261	3.703307	3.365575	406.03537
3366	22.799572	21.591995	3.880127	3.284072	405.312378
3367	22.740705	21.453653	3.969738	3.313113	404.207947
3368	22.735149	21.453697	4.122104	3.386584	404.999054
3369	22.722309	21.369305	4.174833	3.346226	404.89267
3370	22.677547	21.256239	4.198424	3.396797	403.934723
3371	22.597151	21.152918	4.267442	3.49828	404.746277
3372	22.676729	21.149374	4.341774	3.484296	405.033081
3373	22.721645	21.069925	4.390254	3.604543	404.312714
3374	22.683252	21.093744	4.475944	3.610817	405.341705
3375	22.715429	20.987288	4.540891	3.650232	406.196899
3376	22.772575	20.951551	4.613843	3.756603	406.516113
3377	22.635086	20.787985	4.633385	3.678846	405.938477
3378	22.741096	20.757324	4.694461	4.204113	406.091919
3379	22.857689	20.739559	4.821016	4.199395	406.250092
3380	22.812397	20.637394	4.876936	4.056164	406.30014
3381	22.794804	20.558947	4.921757	4.176977	405.81662
3382	22.844641	20.532129	4.984108	4.406006	406.140991
3383	22.876732	20.552536	5.088044	4.61369	406.639343
3384	22.719431	20.503668	5.158493	4.539307	407.091339
3385	22.748232	20.473583	5.233853	4.490437	406.804901
3386	22.913898	20.46933	5.341632	4.980105	406.907562
3387	23.031647	20.495918	5.424975	5.047522	407.178284
3388	23.030319	20.416168	5.470129	5.190242	407.114746
3389	23.164803	20.398218	5.624158	5.542211	405.142914
3390	23.27166	20.416357	5.81384	5.614434	405.309082
3391	23.27338	20.386055	5.886213	5.632966	406.037109
3392	23.367096	20.388592	5.957957	5.566128	404.657074
3393	23.294064	20.42063	6.000084	5.56346	404.109497
3394	23.340832	20.387825	6.083865	5.959439	404.687103
3395	23.56308	20.351818	6.220368	6.123058	404.766083
3396	23.5718	20.243589	6.324236	6.463192	404.601166
3397	23.837049	20.350973	6.547481	6.84407	404.650604
3398	23.875652	20.348616	6.647541	6.941514	405.569733
3399	23.934263	20.372751	6.811007	7.188459	405.512573
3400	24.075212	20.306612	6.927683	7.443172	405.240997
3401	24.224627	20.328211	7.131791	8.016794	405.226257
3402	24.426235	20.558931	7.417211	8.06713	405.225891
3403	24.515806	20.556437	7.555607	8.539437	404.951477
3404	24.727255	20.692429	7.841899	8.404365	404.730255
3405	24.693308	20.818012	8.008329	8.393072	404.753876
3406	24.730839	20.944437	8.075953	8.095265	404.502686
3407	24.609489	21.017469	8.13296	7.983989	404.468109
3408	24.581367	21.067394	8.101926	7.826723	404.71225
3409	24.561438	21.070953	8.013507	7.877481	404.458984
3410	24.663912	21.167278	8.02635	8.267006	405.457703
3411	24.706236	21.176167	8.040931	8.267436	405.280609
3412	24.627016	21.093216	8.086818	7.829141	405.305176
3413	24.527967	21.145985	7.973599	7.514557	405.635529
3414	24.44112	21.273455	7.907648	7.03556	406.509064
3415	24.199673	21.159969	7.734591	6.717955	406.352417
3416	24.190969	21.158657	7.535611	6.872462	405.55423
3417	24.079538	21.040907	7.377765	6.690651	404.337433
3418	24.028337	21.012493	7.224727	6.648303	404.895111
3419	23.854601	20.891716	7.071527	6.276492	404.662384
3420	23.794813	20.818439	6.908777	6.170512	404.959808
3421	23.741739	20.852249	6.756791	6.351455	406.133118
3422	23.718363	20.757593	6.610149	6.05366	406.191986
3423	23.5462	20.726835	6.467246	6.013331	405.909424
3424	23.392969	20.583654	6.313385	5.820994	404.141174
3425	23.363655	20.691168	6.168162	5.6826	404.792236
3426	23.247105	20.650391	6.104038	4.979964	404.92157
3427	23.155478	20.565634	6.002515	5.084331	405.135437
3428	23.086084	20.586397	5.828437	5.417208	404.03006
3429	23.094313	20.452347	5.694676	5.027219	405.194183
3430	23.052547	20.54034	5.754037	5.288744	405.544647
3431	22.999495	20.424013	5.649785	4.924199	406.703888
3432	22.960978	20.476994	5.708814	4.661587	406.813446
3433	22.927711	20.323441	5.613173	4.95333	407.532837
3434	22.934202	20.365002	5.598099	5.009147	408.22348
3435	22.886415	20.394884	5.515861	4.889733	408.205719
3436	22.743942	20.340424	5.401094	4.814902	407.187195
3437	22.587646	20.270554	5.282408	4.65009	405.7677
3438	22.596487	20.253298	5.125006	4.665982	406.018036
3439	22.726545	20.188055	4.974205	4.504075	406.118042
3440	22.568739	20.088758	4.920473	3.742006	405.495056
3441	21.500374	19.733194	4.783765	2.758193	404.915192
3442	21.34539	19.197027	4.410469	3.58198	405.846191
3443	21.557533	18.925781	4.023926	3.845619	405.919952
3444	21.641596	18.975393	3.771456	3.866398	406.241241
3445	21.481569	19.034634	3.644611	3.503645	406.096924
3446	21.709576	18.951155	3.591502	2.370333	406.203156
3447	21.617338	19.088934	3.403169	3.259597	406.921234
3448	21.627714	19.046438	3.100421	2.542111	406.259979
3449	21.846844	19.162483	2.962828	3.187137	406.609833
3450	22.132284	19.179808	2.88187	2.656863	406.644318
